DATE,TIME,OPEN,HIGH,LOW,CLOSE,CHANGE,GAIN,LOSS,AVG+AF8-GAIN,AVG+AF8-LOSS,RS,RSI+AF8-14
20200124,11:40:00,1553.275,1554.075,1553.275,1553.9,0.63,0.63,0.00,0.29,0.16,1.75,63.66
20200124,11:41:00,1553.9,1554,1553.475,1553.625,+AC0-0.28,0.00,0.28,0.27,0.17,1.55,60.81
20200124,11:42:00,1553.625,1553.625,1552.225,1552.55,+AC0-1.08,0.00,1.08,0.25,0.24,1.05,51.16
20200124,11:43:00,1552.55,1552.65,1552.325,1552.6,0.05,0.05,0.00,0.23,0.22,1.06,51.55
20200124,11:44:00,1552.6,1553.225,1552.275,1552.375,+AC0-0.22,0.00,0.22,0.22,0.22,0.99,49.65
20200124,11:45:00,1552.375,1552.65,1551.4,1551.95,+AC0-0.42,0.00,0.42,0.20,0.23,0.86,46.19
20200124,11:46:00,1551.95,1552.75,1551.775,1552.75,0.80,0.80,0.00,0.24,0.22,1.12,52.85
20200124,11:47:00,1552.75,1552.975,1552.15,1552.2,+AC0-0.55,0.00,0.55,0.23,0.24,0.94,48.42
20200124,11:48:00,1552.2,1552.225,1551.9,1552,+AC0-0.20,0.00,0.20,0.21,0.24,0.88,46.88
20200124,11:49:00,1552,1552.275,1551.75,1552.275,0.28,0.28,0.00,0.22,0.22,0.97,49.27
20200124,11:50:00,1552.275,1552.5,1550.5,1550.7,+AC0-1.58,0.00,1.58,0.20,0.32,0.63,38.56
20200124,11:51:00,1550.7,1551.25,1550.475,1550.475,+AC0-0.23,0.00,0.23,0.19,0.31,0.60,37.32
20200124,11:52:00,1550.475,1550.7,1549.875,1549.875,+AC0-0.60,0.00,0.60,0.17,0.33,0.52,34.15
20200124,11:53:00,1549.875,1550.8,1549.875,1550.375,0.50,0.50,0.00,0.20,0.31,0.63,38.81
20200124,11:54:00,1550.375,1550.375,1550.175,1550.325,+AC0-0.05,0.00,0.05,0.18,0.29,0.63,38.52
20200124,11:55:00,1550.325,1550.75,1550.325,1550.75,0.42,0.42,0.00,0.20,0.27,0.74,42.50
20200124,11:56:00,1550.75,1551.05,1550.75,1551.025,0.28,0.28,0.00,0.20,0.25,0.82,44.99
20200124,11:57:00,1551.025,1551.725,1551.025,1551.725,0.70,0.70,0.00,0.24,0.23,1.03,50.82
20200124,11:58:00,1551.725,1551.725,1550.7,1550.775,+AC0-0.95,0.00,0.95,0.22,0.28,0.79,44.00
20200124,11:59:00,1550.775,1550.85,1550.625,1550.625,+AC0-0.15,0.00,0.15,0.21,0.27,0.76,43.02
20200124,12:00:00,1550.625,1550.85,1550.625,1550.85,0.22,0.22,0.00,0.21,0.25,0.82,45.00
20200124,12:01:00,1550.85,1551.45,1550.85,1550.9,0.05,0.05,0.00,0.20,0.24,0.83,45.46
20200124,12:02:00,1550.9,1551.225,1550.9,1550.95,0.05,0.05,0.00,0.19,0.22,0.85,45.94
20200124,12:03:00,1550.95,1551.225,1550.8,1550.975,0.02,0.02,0.00,0.17,0.20,0.86,46.19
20200124,12:04:00,1550.975,1551.275,1550.75,1551.275,0.30,0.30,0.00,0.18,0.19,0.97,49.28
20200124,12:05:00,1551.275,1551.95,1551.275,1551.775,0.50,0.50,0.00,0.21,0.18,1.18,54.03
20200124,12:06:00,1551.775,1551.8,1551.225,1551.4,+AC0-0.38,0.00,0.38,0.19,0.19,1.01,50.23
20200124,12:07:00,1551.4,1551.775,1551.275,1551.75,0.35,0.35,0.00,0.20,0.18,1.15,53.51
20200124,12:08:00,1551.75,1552.475,1551.725,1551.825,0.08,0.08,0.00,0.19,0.16,1.18,54.21
20200124,12:09:00,1551.825,1552.225,1551.8,1552.225,0.40,0.40,0.00,0.21,0.15,1.37,57.84
20200124,12:10:00,1552.225,1552.25,1551.9,1552.25,0.03,0.03,0.00,0.20,0.14,1.38,58.06
20200124,12:11:00,1552.25,1552.6,1551.925,1552.575,0.33,0.33,0.00,0.20,0.13,1.56,60.96
20200124,12:12:00,1552.575,1553.425,1552.55,1553.15,0.58,0.58,0.00,0.23,0.12,1.90,65.51
20200124,12:13:00,1553.15,1553.425,1553.15,1553.425,0.27,0.27,0.00,0.23,0.11,2.07,67.46
20200124,12:14:00,1553.425,1554.4,1553.425,1554.4,0.98,0.98,0.00,0.29,0.10,2.74,73.24
20200124,12:15:00,1554.4,1555.45,1554.175,1555.4,1.00,1.00,0.00,0.34,0.10,3.47,77.63
20200124,12:16:00,1555.4,1556.45,1555.4,1555.475,0.07,0.07,0.00,0.32,0.09,3.53,77.92
20200124,12:17:00,1555.475,1556.125,1555.15,1555.575,0.10,0.10,0.00,0.30,0.08,3.61,78.33
20200124,12:18:00,1555.575,1555.575,1555.075,1555.425,+AC0-0.15,0.00,0.15,0.28,0.09,3.18,76.06
20200124,12:19:00,1555.425,1555.425,1555.375,1555.4,+AC0-0.02,0.00,0.02,0.26,0.08,3.11,75.67
20200124,12:20:00,1555.4,1555.5,1554.55,1554.85,+AC0-0.55,0.00,0.55,0.24,0.12,2.07,67.43
20200124,12:21:00,1554.85,1554.925,1554.475,1554.925,0.08,0.08,0.00,0.23,0.11,2.12,67.94
20200124,12:22:00,1554.925,1555.45,1554.925,1555.1,0.17,0.17,0.00,0.23,0.10,2.24,69.16
20200124,12:23:00,1555.1,1555.45,1554.825,1554.875,+AC0-0.22,0.00,0.22,0.21,0.11,1.92,65.70
20200124,12:24:00,1554.875,1555.55,1554.875,1555.55,0.67,0.67,0.00,0.24,0.10,2.39,70.47
20200124,12:25:00,1555.55,1555.7,1555.225,1555.475,+AC0-0.08,0.00,0.08,0.23,0.10,2.26,69.32
20200124,12:26:00,1555.475,1555.625,1555.2,1555.625,0.15,0.15,0.00,0.22,0.09,2.37,70.36
20200124,12:27:00,1555.625,1556.175,1555.45,1556.175,0.55,0.55,0.00,0.24,0.09,2.83,73.88
20200124,12:28:00,1556.175,1557.675,1556.075,1557.675,1.50,1.50,0.00,0.33,0.08,4.16,80.63
20200124,12:29:00,1557.675,1557.675,1556.6,1556.775,+AC0-0.90,0.00,0.90,0.31,0.14,2.24,69.09
20200124,12:30:00,1556.775,1556.925,1556.45,1556.575,+AC0-0.20,0.00,0.20,0.29,0.14,2.01,66.81
20200124,12:31:00,1556.575,1558.15,1556.525,1558.125,1.55,1.55,0.00,0.38,0.13,2.85,73.99
20200124,12:32:00,1558.125,1559.7,1557.85,1558.425,0.30,0.30,0.00,0.37,0.12,3.02,75.12
20200124,12:33:00,1558.425,1558.65,1557.9,1558.25,+AC0-0.17,0.00,0.17,0.35,0.13,2.72,73.13
20200124,12:34:00,1558.25,1558.35,1558.175,1558.225,+AC0-0.03,0.00,0.03,0.32,0.12,2.68,72.84
20200124,12:35:00,1558.225,1558.525,1558.05,1558.225,0.00,0.00,0.00,0.30,0.11,2.68,72.84
20200124,12:36:00,1558.225,1558.225,1557.525,1558.225,0.00,0.00,0.00,0.28,0.10,2.68,72.84
20200124,12:37:00,1558.225,1558.425,1558.125,1558.425,0.20,0.20,0.00,0.27,0.10,2.83,73.89
20200124,12:38:00,1558.425,1558.55,1558.1,1558.35,+AC0-0.08,0.00,0.08,0.25,0.09,2.67,72.75
20200124,12:39:00,1558.35,1558.375,1557.925,1558.225,+AC0-0.13,0.00,0.13,0.23,0.10,2.42,70.79
20200124,12:40:00,1558.225,1558.25,1557.75,1558.025,+AC0-0.20,0.00,0.20,0.22,0.10,2.09,67.64
20200124,12:41:00,1558.025,1558.775,1558.025,1558.625,0.60,0.60,0.00,0.24,0.10,2.53,71.70
20200124,12:42:00,1558.625,1558.625,1558.2,1558.2,+AC0-0.42,0.00,0.42,0.23,0.12,1.89,65.44
20200124,12:43:00,1558.2,1558.2,1558.2,1558.2,0.00,0.00,0.00,0.21,0.11,1.89,65.44
20200124,12:44:00,1558.2,1558.2,1558.2,1558.2,0.00,0.00,0.00,0.20,0.10,1.89,65.44
20200124,12:45:00,1558.2,1558.35,1558.025,1558.175,+AC0-0.03,0.00,0.03,0.18,0.10,1.86,65.02
20200124,12:46:00,1558.175,1558.2,1558,1558.2,0.03,0.03,0.00,0.17,0.09,1.88,65.26
20200124,12:47:00,1558.2,1558.2,1558.1,1558.2,0.00,0.00,0.00,0.16,0.08,1.88,65.26
20200124,12:48:00,1558.2,1558.2,1558.025,1558.175,+AC0-0.03,0.00,0.03,0.15,0.08,1.84,64.75
20200124,12:49:00,1558.175,1558.7,1557.85,1558.5,0.33,0.33,0.00,0.16,0.07,2.15,68.24
20200124,12:50:00,1558.5,1558.625,1558.375,1558.425,+AC0-0.08,0.00,0.08,0.15,0.07,1.99,66.60
20200124,12:51:00,1558.425,1558.6,1558.075,1558.6,0.17,0.17,0.00,0.15,0.07,2.17,68.50
20200124,12:52:00,1558.6,1558.65,1558.2,1558.6,0.00,0.00,0.00,0.14,0.06,2.17,68.50
20200124,12:53:00,1558.6,1558.7,1558.6,1558.7,0.10,0.10,0.00,0.14,0.06,2.29,69.64
20200124,12:54:00,1558.7,1558.85,1558.575,1558.575,+AC0-0.13,0.00,0.13,0.13,0.06,1.98,66.40
20200124,12:55:00,1558.575,1558.575,1558.575,1558.575,0.00,0.00,0.00,0.12,0.06,1.98,66.40
20200124,12:56:00,1558.575,1558.775,1558.025,1558.25,+AC0-0.33,0.00,0.33,0.11,0.08,1.39,58.21
20200124,12:57:00,1558.25,1558.3,1558.2,1558.3,0.05,0.05,0.00,0.11,0.07,1.44,59.04
20200124,12:58:00,1558.3,1558.3,1558.15,1558.3,0.00,0.00,0.00,0.10,0.07,1.44,59.04
20200124,12:59:00,1558.3,1558.3,1556.4,1556.475,+AC0-1.83,0.00,1.83,0.09,0.19,0.47,31.96
20200124,13:00:00,1556.475,1556.95,1556.175,1556.95,0.48,0.48,0.00,0.12,0.18,0.66,39.71
20200124,13:01:00,1556.95,1556.95,1554.475,1554.475,+AC0-2.48,0.00,2.48,0.11,0.34,0.32,24.22
20200124,13:02:00,1554.475,1554.475,1553.4,1553.45,+AC0-1.02,0.00,1.02,0.10,0.39,0.26,20.63
20200124,13:03:00,1553.45,1553.85,1553.45,1553.775,0.33,0.33,0.00,0.12,0.36,0.32,24.46
20200124,13:04:00,1553.775,1553.85,1553.525,1553.85,0.07,0.07,0.00,0.11,0.34,0.34,25.35
20200124,13:05:00,1553.85,1555.1,1553.8,1554.225,0.38,0.38,0.00,0.13,0.31,0.42,29.82
20200124,13:06:00,1554.225,1554.55,1553.95,1554.275,0.05,0.05,0.00,0.13,0.29,0.44,30.42
20200124,13:07:00,1554.275,1554.8,1554.2,1554.5,0.22,0.22,0.00,0.13,0.27,0.50,33.18
20200124,13:08:00,1554.5,1555.375,1554.5,1555.35,0.85,0.85,0.00,0.19,0.25,0.74,42.46
20200124,13:09:00,1555.35,1555.5,1555.175,1555.475,0.13,0.13,0.00,0.18,0.23,0.78,43.70
20200124,13:10:00,1555.475,1555.5,1555.375,1555.4,+AC0-0.07,0.00,0.07,0.17,0.22,0.76,43.10
20200124,13:11:00,1555.4,1555.7,1555.1,1555.3,+AC0-0.10,0.00,0.10,0.16,0.21,0.73,42.27
20200124,13:12:00,1555.3,1555.3,1554.7,1555.275,+AC0-0.02,0.00,0.02,0.15,0.20,0.73,42.05
20200124,13:13:00,1555.275,1555.275,1554.8,1554.825,+AC0-0.45,0.00,0.45,0.13,0.22,0.62,38.22
20200124,13:14:00,1554.825,1554.825,1554.5,1554.7,+AC0-0.13,0.00,0.13,0.13,0.21,0.59,37.20
20200124,13:15:00,1554.7,1554.7,1554.15,1554.4,+AC0-0.30,0.00,0.30,0.12,0.22,0.53,34.81
20200124,13:16:00,1554.4,1554.725,1554.375,1554.575,0.17,0.17,0.00,0.12,0.20,0.60,37.34
20200124,13:17:00,1554.575,1554.65,1554.5,1554.65,0.08,0.08,0.00,0.12,0.19,0.62,38.44
20200124,13:18:00,1554.65,1554.725,1554.625,1554.65,0.00,0.00,0.00,0.11,0.17,0.62,38.44
20200124,13:19:00,1554.65,1555.85,1554.65,1555.825,1.17,1.17,0.00,0.18,0.16,1.14,53.35
20200124,13:20:00,1555.825,1555.875,1554.9,1555.7,+AC0-0.13,0.00,0.13,0.17,0.16,1.08,51.91
20200124,13:21:00,1555.7,1556.775,1555.675,1556.775,1.08,1.08,0.00,0.24,0.15,1.60,61.52
20200124,13:22:00,1556.775,1557.125,1556.425,1556.425,+AC0-0.35,0.00,0.35,0.22,0.16,1.35,57.49
20200124,13:23:00,1556.425,1556.8,1556.375,1556.775,0.35,0.35,0.00,0.23,0.15,1.52,60.29
20200124,13:24:00,1556.775,1556.775,1555.975,1556.325,+AC0-0.45,0.00,0.45,0.21,0.17,1.23,55.25
20200124,13:25:00,1556.325,1556.775,1555.8,1556.775,0.45,0.45,0.00,0.23,0.16,1.44,58.95
20200124,13:26:00,1556.775,1558.075,1556.775,1558.075,1.30,1.30,0.00,0.31,0.15,2.06,67.34
20200124,13:27:00,1558.075,1558.075,1557.575,1557.625,+AC0-0.45,0.00,0.45,0.28,0.17,1.67,62.57
20200124,13:28:00,1557.625,1557.625,1555.8,1556.275,+AC0-1.35,0.00,1.35,0.26,0.25,1.04,50.92
20200124,13:29:00,1556.275,1556.775,1556.225,1556.75,0.47,0.47,0.00,0.28,0.24,1.18,54.16
20200124,13:30:00,1556.75,1557.25,1556.75,1557.2,0.45,0.45,0.00,0.29,0.22,1.33,57.04
20200124,13:31:00,1557.2,1557.45,1557.125,1557.45,0.25,0.25,0.00,0.29,0.20,1.42,58.61
20200124,13:32:00,1557.45,1557.5,1557.125,1557.475,0.02,0.02,0.00,0.27,0.19,1.43,58.77
20200124,13:33:00,1557.475,1557.475,1557.125,1557.4,+AC0-0.07,0.00,0.07,0.25,0.18,1.38,58.04
20200124,13:34:00,1557.4,1557.45,1557.1,1557.1,+AC0-0.30,0.00,0.30,0.23,0.19,1.23,55.09
20200124,13:35:00,1557.1,1558,1557.075,1557.925,0.83,0.83,0.00,0.27,0.18,1.56,60.96
20200124,13:36:00,1557.925,1557.95,1557.375,1557.375,+AC0-0.55,0.00,0.55,0.25,0.20,1.26,55.73
20200124,13:37:00,1557.375,1557.375,1556.175,1556.275,+AC0-1.10,0.00,1.10,0.24,0.27,0.89,47.03
20200124,13:38:00,1556.275,1556.275,1555.275,1555.825,+AC0-0.45,0.00,0.45,0.22,0.28,0.79,44.00
20200124,13:39:00,1555.825,1556.125,1555.375,1555.925,0.10,0.10,0.00,0.21,0.26,0.81,44.85
20200124,13:40:00,1555.925,1556.575,1555.875,1555.875,+AC0-0.05,0.00,0.05,0.20,0.24,0.80,44.49
20200124,13:41:00,1555.875,1555.875,1555.65,1555.675,+AC0-0.20,0.00,0.20,0.18,0.24,0.75,42.99
20200124,13:42:00,1555.675,1555.675,1555.3,1555.375,+AC0-0.30,0.00,0.30,0.17,0.25,0.69,40.77
20200124,13:43:00,1555.375,1555.45,1555.35,1555.45,0.08,0.08,0.00,0.16,0.23,0.71,41.58
20200124,13:44:00,1555.45,1556,1555.25,1555.25,+AC0-0.20,0.00,0.20,0.15,0.23,0.67,40.00
20200124,13:45:00,1555.25,1555.8,1555.25,1555.8,0.55,0.55,0.00,0.18,0.21,0.85,46.06
20200124,13:46:00,1555.8,1556,1555.675,1555.95,0.15,0.15,0.00,0.18,0.20,0.91,47.61
20200124,13:47:00,1555.95,1555.95,1555.525,1555.675,+AC0-0.28,0.00,0.28,0.16,0.20,0.82,45.05
20200124,13:48:00,1555.675,1556.1,1555.625,1556.1,0.42,0.42,0.00,0.18,0.19,0.98,49.56
20200124,13:49:00,1556.1,1556.1,1555.35,1555.35,+AC0-0.75,0.00,0.75,0.17,0.23,0.75,42.87
20200124,13:50:00,1555.35,1556.325,1555.325,1556,0.65,0.65,0.00,0.20,0.21,0.97,49.27
20200124,13:51:00,1556,1556.25,1555.75,1555.85,+AC0-0.15,0.00,0.15,0.19,0.21,0.92,47.93
20200124,13:52:00,1555.85,1556.1,1555.35,1555.475,+AC0-0.38,0.00,0.38,0.18,0.22,0.81,44.68
20200124,13:53:00,1555.475,1556.075,1555.35,1556.025,0.55,0.55,0.00,0.20,0.20,1.00,50.04
20200124,13:54:00,1556.025,1556.225,1555.95,1556.075,0.05,0.05,0.00,0.19,0.19,1.02,50.51
20200124,13:55:00,1556.075,1556.55,1556.075,1556.375,0.30,0.30,0.00,0.20,0.17,1.14,53.34
20200124,13:56:00,1556.375,1556.425,1555.575,1555.625,+AC0-0.75,0.00,0.75,0.19,0.22,0.86,46.22
20200124,13:57:00,1555.625,1555.7,1551.3,1551.925,+AC0-3.70,0.00,3.70,0.17,0.46,0.37,27.04
20200124,13:58:00,1551.925,1552.475,1550.025,1551.625,+AC0-0.30,0.00,0.30,0.16,0.45,0.35,26.09
20200124,13:59:00,1551.625,1551.675,1547.9,1550.15,+AC0-1.47,0.00,1.47,0.15,0.53,0.28,22.02
20200124,14:00:00,1550.15,1550.4,1545.875,1548.55,+AC0-1.60,0.00,1.60,0.14,0.60,0.23,18.62
20200124,14:01:00,1548.55,1552.85,1548.55,1551.675,3.13,3.13,0.00,0.35,0.56,0.63,38.56
20200124,14:02:00,1551.675,1553.05,1551.4,1552.75,1.08,1.08,0.00,0.40,0.52,0.78,43.68
20200124,14:03:00,1552.75,1555.6,1552.75,1555.6,2.85,2.85,0.00,0.58,0.48,1.20,54.49
20200124,14:04:00,1555.6,1558.25,1555.1,1556.35,0.75,0.75,0.00,0.59,0.45,1.32,56.84
20200124,14:05:00,1556.35,1559,1556.35,1557.7,1.35,1.35,0.00,0.64,0.42,1.55,60.76
20200124,14:06:00,1557.7,1558.3,1555.475,1556.35,+AC0-1.35,0.00,1.35,0.60,0.48,1.24,55.34
20200124,14:07:00,1556.35,1556.7,1555.8,1556.7,0.35,0.35,0.00,0.58,0.45,1.30,56.43
20200124,14:08:00,1556.7,1557.55,1556.7,1557.25,0.55,0.55,0.00,0.58,0.42,1.39,58.15
20200124,14:09:00,1557.25,1557.775,1557.25,1557.725,0.47,0.47,0.00,0.57,0.39,1.48,59.63
20200124,14:10:00,1557.725,1558.65,1556.65,1558.6,0.88,0.88,0.00,0.59,0.36,1.65,62.28
20200124,14:11:00,1558.6,1561.775,1558.5,1561.775,3.18,3.18,0.00,0.78,0.33,2.33,69.99
20200124,14:12:00,1561.775,1562.65,1561.15,1562.45,0.67,0.67,0.00,0.77,0.31,2.49,71.33
20200124,14:13:00,1562.45,1562.45,1560.55,1561.175,+AC0-1.28,0.00,1.28,0.71,0.38,1.89,65.39
20200124,14:14:00,1561.175,1565.2,1561.175,1565.2,4.03,4.03,0.00,0.95,0.35,2.71,73.03
20200124,14:15:00,1565.2,1566.85,1565.075,1565.1,+AC0-0.10,0.00,0.10,0.88,0.33,2.65,72.60
20200124,14:16:00,1565.1,1567.275,1564.625,1566.675,1.58,1.58,0.00,0.93,0.31,3.01,75.08
20200124,14:17:00,1566.675,1567.825,1566.175,1566.6,+AC0-0.08,0.00,0.08,0.87,0.29,2.96,74.73
20200124,14:18:00,1566.6,1566.6,1563.675,1564.325,+AC0-2.27,0.00,2.27,0.80,0.43,1.85,64.93
20200124,14:19:00,1564.325,1564.95,1563.775,1564.45,0.13,0.13,0.00,0.76,0.40,1.87,65.20
20200124,14:20:00,1564.45,1564.925,1564.175,1564.75,0.30,0.30,0.00,0.72,0.37,1.93,65.88
20200124,14:21:00,1564.75,1564.75,1563.225,1563.325,+AC0-1.42,0.00,1.42,0.67,0.45,1.49,59.90
20200124,14:22:00,1563.325,1563.95,1562.8,1562.8,+AC0-0.53,0.00,0.53,0.62,0.46,1.37,57.81
20200124,14:23:00,1562.8,1563.8,1562.275,1562.525,+AC0-0.27,0.00,0.27,0.58,0.44,1.31,56.70
20200124,14:24:00,1562.525,1563.275,1562.25,1562.975,0.45,0.45,0.00,0.57,0.41,1.39,58.12
20200124,14:25:00,1562.975,1562.975,1561.475,1561.5,+AC0-1.47,0.00,1.47,0.53,0.49,1.09,52.09
20200124,14:26:00,1561.5,1562.1,1560.85,1561.2,+AC0-0.30,0.00,0.30,0.49,0.47,1.04,50.94
20200124,14:27:00,1561.2,1564.575,1561.2,1562.675,1.47,1.47,0.00,0.56,0.44,1.28,56.10
20200124,14:28:00,1562.675,1563.425,1561.275,1561.525,+AC0-1.15,0.00,1.15,0.52,0.49,1.06,51.54
20200124,14:29:00,1561.525,1561.725,1560.875,1560.875,+AC0-0.65,0.00,0.65,0.48,0.50,0.97,49.12
20200124,14:30:00,1560.875,1560.925,1558.475,1558.475,+AC0-2.40,0.00,2.40,0.45,0.64,0.71,41.37
20200124,14:31:00,1558.475,1558.65,1556.7,1558.2,+AC0-0.27,0.00,0.27,0.42,0.61,0.68,40.58
20200124,14:32:00,1558.2,1559.6,1558.2,1559.475,1.27,1.27,0.00,0.48,0.57,0.84,45.75
20200124,14:33:00,1559.475,1559.675,1558.725,1558.725,+AC0-0.75,0.00,0.75,0.44,0.58,0.77,43.36
20200124,14:34:00,1558.725,1559.65,1558.525,1559.65,0.93,0.93,0.00,0.48,0.54,0.89,47.04
20200124,14:35:00,1559.65,1559.8,1558.95,1559.775,0.13,0.13,0.00,0.45,0.50,0.91,47.53
20200124,14:36:00,1559.775,1565.175,1559.725,1564.275,4.50,4.50,0.00,0.74,0.46,1.60,61.50
20200124,14:37:00,1564.275,1565.275,1563.6,1564.2,+AC0-0.08,0.00,0.08,0.69,0.44,1.58,61.21
20200124,14:38:00,1564.2,1564.7,1563.3,1563.475,+AC0-0.73,0.00,0.73,0.64,0.46,1.40,58.32
20200124,14:39:00,1563.475,1565.575,1563.475,1565.15,1.68,1.68,0.00,0.71,0.42,1.68,62.70
20200124,14:40:00,1565.15,1565.825,1564.05,1564.9,+AC0-0.25,0.00,0.25,0.66,0.41,1.61,61.66
20200124,14:41:00,1564.9,1566.725,1564.9,1565.25,0.35,0.35,0.00,0.64,0.38,1.67,62.59
20200124,14:42:00,1565.25,1565.25,1563.95,1564.675,+AC0-0.58,0.00,0.58,0.60,0.40,1.50,60.00
20200124,14:43:00,1564.675,1564.8,1564.075,1564.3,+AC0-0.38,0.00,0.38,0.55,0.40,1.40,58.30
20200124,14:44:00,1564.3,1565.525,1563.5,1564.625,0.33,0.33,0.00,0.54,0.37,1.46,59.38
20200124,14:45:00,1564.625,1564.625,1563.75,1563.75,+AC0-0.88,0.00,0.88,0.50,0.40,1.24,55.26
20200124,14:46:00,1563.75,1564.125,1562.275,1562.325,+AC0-1.42,0.00,1.42,0.46,0.48,0.97,49.27
20200124,14:47:00,1562.325,1564.475,1562.275,1563.875,1.55,1.55,0.00,0.54,0.44,1.22,54.98
20200124,14:48:00,1563.875,1564.8,1563.45,1564.65,0.78,0.78,0.00,0.56,0.41,1.36,57.56
20200124,14:49:00,1564.65,1564.825,1564.2,1564.425,+AC0-0.23,0.00,0.23,0.52,0.40,1.30,56.55
20200124,14:50:00,1564.425,1565.625,1564.425,1564.75,0.33,0.33,0.00,0.50,0.37,1.36,57.70
20200124,14:51:00,1564.75,1565.1,1563.45,1563.8,+AC0-0.95,0.00,0.95,0.47,0.41,1.14,53.24
20200124,14:52:00,1563.8,1564.425,1563.15,1564.425,0.63,0.63,0.00,0.48,0.38,1.26,55.67
20200124,14:53:00,1564.425,1564.475,1563.65,1563.9,+AC0-0.52,0.00,0.52,0.44,0.39,1.14,53.17
20200124,14:54:00,1563.9,1565.8,1563.675,1565.45,1.55,1.55,0.00,0.52,0.36,1.44,59.02
20200124,14:55:00,1565.45,1565.95,1564.1,1564.1,+AC0-1.35,0.00,1.35,0.49,0.43,1.12,52.83
20200124,14:56:00,1564.1,1567.075,1564.1,1567.075,2.98,2.98,0.00,0.66,0.40,1.65,62.23
20200124,14:57:00,1567.075,1567.875,1567.075,1567.425,0.35,0.35,0.00,0.64,0.37,1.71,63.16
20200124,14:58:00,1567.425,1568.275,1567.4,1567.45,0.03,0.03,0.00,0.60,0.35,1.72,63.23
20200124,14:59:00,1567.45,1570.725,1567.45,1569.475,2.02,2.02,0.00,0.70,0.32,2.17,68.43
20200124,15:00:00,1569.475,1570.525,1568.25,1568.25,+AC0-1.22,0.00,1.22,0.65,0.39,1.68,62.66
20200124,15:01:00,1568.25,1568.85,1566.825,1566.85,+AC0-1.40,0.00,1.40,0.60,0.46,1.31,56.76
20200124,15:02:00,1566.85,1567.55,1565.875,1565.875,+AC0-0.97,0.00,0.97,0.56,0.50,1.13,53.02
20200124,15:03:00,1565.875,1565.9,1563.45,1563.625,+AC0-2.25,0.00,2.25,0.52,0.62,0.84,45.55
20200124,15:04:00,1563.625,1563.625,1561.85,1562.75,+AC0-0.88,0.00,0.88,0.48,0.64,0.75,43.02
20200124,15:05:00,1562.75,1566.75,1562.75,1565.625,2.88,2.88,0.00,0.65,0.59,1.10,52.39
20200124,15:06:00,1565.625,1566.775,1564.9,1566.3,0.67,0.67,0.00,0.66,0.55,1.19,54.30
20200124,15:07:00,1566.3,1568.75,1566.225,1568.75,2.45,2.45,0.00,0.78,0.51,1.53,60.47
20200124,15:08:00,1568.75,1568.75,1567.35,1567.35,+AC0-1.40,0.00,1.40,0.73,0.58,1.26,55.83
20200124,15:09:00,1567.35,1567.75,1566.775,1566.775,+AC0-0.57,0.00,0.57,0.68,0.58,1.17,54.00
20200124,15:10:00,1566.775,1566.875,1565.55,1565.875,+AC0-0.90,0.00,0.90,0.63,0.60,1.05,51.16
20200124,15:11:00,1565.875,1566.6,1564.625,1565.125,+AC0-0.75,0.00,0.75,0.58,0.61,0.96,48.87
20200124,15:12:00,1565.125,1565.6,1564.6,1565.6,0.47,0.47,0.00,0.57,0.57,1.02,50.39
20200124,15:13:00,1565.6,1565.975,1564.8,1565.225,+AC0-0.38,0.00,0.38,0.53,0.55,0.97,49.14
20200124,15:14:00,1565.225,1566.725,1565.05,1566.225,1.00,1.00,0.00,0.57,0.51,1.11,52.51
20200124,15:15:00,1566.225,1566.925,1565.8,1565.95,+AC0-0.27,0.00,0.27,0.53,0.50,1.06,51.50
20200124,15:16:00,1565.95,1566.175,1565.025,1566.125,0.17,0.17,0.00,0.50,0.46,1.09,52.13
20200124,15:17:00,1566.125,1566.225,1565.15,1565.25,+AC0-0.88,0.00,0.88,0.47,0.49,0.95,48.72
20200124,15:18:00,1565.25,1565.25,1563.425,1563.625,+AC0-1.63,0.00,1.63,0.43,0.57,0.76,43.08
20200124,15:19:00,1563.625,1565.475,1563.4,1565.475,1.85,1.85,0.00,0.53,0.53,1.01,50.15
20200124,15:20:00,1565.475,1566.775,1565.475,1566.35,0.88,0.88,0.00,0.56,0.49,1.13,53.12
20200124,15:21:00,1566.35,1566.6,1565.35,1566.2,+AC0-0.15,0.00,0.15,0.52,0.47,1.11,52.54
20200124,15:22:00,1566.2,1567.5,1566.2,1566.325,0.13,0.13,0.00,0.49,0.43,1.13,53.00
20200124,15:23:00,1566.325,1566.95,1566.125,1566.95,0.63,0.63,0.00,0.50,0.40,1.24,55.32
20200124,15:24:00,1566.95,1566.95,1565.475,1565.525,+AC0-1.42,0.00,1.42,0.46,0.48,0.97,49.34
20200124,15:25:00,1565.525,1566.625,1565.25,1565.325,+AC0-0.20,0.00,0.20,0.43,0.46,0.94,48.54
20200124,15:26:00,1565.325,1565.725,1565.325,1565.7,0.38,0.38,0.00,0.43,0.42,1.01,50.16
20200124,15:27:00,1565.7,1566.375,1565.625,1566.35,0.65,0.65,0.00,0.44,0.39,1.12,52.93
20200124,15:28:00,1566.35,1566.35,1564.475,1564.475,+AC0-1.88,0.00,1.88,0.41,0.50,0.82,45.14
20200124,15:29:00,1564.475,1564.8,1562.85,1562.85,+AC0-1.63,0.00,1.63,0.38,0.58,0.66,39.70
20200127,09:15:00,1554.5,1554.65,1551.75,1554,+AC0-8.85,0.00,8.85,0.35,1.17,0.30,23.24
